file_name,image_id,tag,model_id,modelVersion_id,prompt_id,size,seed,prompt,negativePrompt,cfgScale,sampler,brisque_score,clip_score
325582400314316379977481287360542679592.png,325582400314316379977481287360542679592,art,1,5,20,512x768,8007266095,"masterpiece, best quality, best shadow, intricate, light and happiness throughout and finding its way to every corner of the world, abstract oil painting","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,17.2892,27.5823
244043633520778669391225741092833980014.png,244043633520778669391225741092833980014,art,1,5,21,512x768,4134248873,"masterpiece, best quality, best shadow, intricate, a painting of a sport car in the style of Dali","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,16.0059,32.7327
6365487092742681909039804387233462252.png,6365487092742681909039804387233462252,art,1,5,22,512x768,5499100310,"masterpiece, best quality, best shadow, intricate, A tornado made of sharks crashing into a skyscraper. painting in the style of Hokusai.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,22.9139,29.0021
133354962513391583275084611273452094043.png,133354962513391583275084611273452094043,art,1,5,23,512x768,9133783679,"masterpiece, best quality, best shadow, intricate, a painting of an ornate treasure chest with a broad sword propped up against it, glowing in a dark cave","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,32.4651,29.2337
215303289513534414977599375084331967640.png,215303289513534414977599375084331967640,art,1,5,24,512x768,4131109744,"masterpiece, best quality, best shadow, intricate, an oil surrealist painting of a dreamworld on a seashore where clocks and watches appear to be inexplicably limp and melting in the desolate landscape. a table on the left, with a golden watch swarmed by ants. a strange fleshy creature in the center of the painting","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,15.1396,35.3239
49533304586749670047039500638692533123.png,49533304586749670047039500638692533123,artifact,1,5,25,768x512,5984593491,"masterpiece, best quality, best shadow, intricate, a blue t-shirt with a dinosaur on it","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,31.2467,32.3155
59311863368078064333250323049233560488.png,59311863368078064333250323049233560488,artifact,1,5,26,768x512,4556155879,"masterpiece, best quality, best shadow, intricate, a white robot, a red robot and a black robot standing together","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,12.0583,28.1053
45581887320485489610391986929483299051.png,45581887320485489610391986929483299051,artifact,1,5,27,768x512,1461816475,"masterpiece, best quality, best shadow, intricate, a paranoid android freaking out and jumping into the air because it is surrounded by colorful Easter eggs","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-6.2011,25.0685
210363188383274894213247883310142279440.png,210363188383274894213247883310142279440,artifact,1,5,28,768x512,8115899322,"masterpiece, best quality, best shadow, intricate, a silver doorknocker on a mahoghany door","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,17.0836,34.2104
191322886205963731283341591813057681235.png,191322886205963731283341591813057681235,artifact,1,5,29,768x512,6636029176,"masterpiece, best quality, best shadow, intricate, a yellow diamond-shaped sign with a wooly mammoth silhouette","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,16.1056,28.8112
17796022020560329013603565877949852723.png,17796022020560329013603565877949852723,food,1,5,30,768x512,2003469210,"masterpiece, best quality, best shadow, intricate, A bowl of Beef Pho","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,6.8311,31.7914
43317411851386021323160428337733227491.png,43317411851386021323160428337733227491,food,1,5,31,768x512,8554415131,"masterpiece, best quality, best shadow, intricate, five green peppers to the right of two red onions","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,1.0474,28.4067
193873717587389178948480839002400818996.png,193873717587389178948480839002400818996,food,1,5,32,768x512,1409520675,"masterpiece, best quality, best shadow, intricate, a glass of orange juice with an orange peel stuck on the rim","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-0.2112,28.2813
242233621377811447945273429957597231698.png,242233621377811447945273429957597231698,food,1,5,33,768x512,2670652932,"masterpiece, best quality, best shadow, intricate, milk pouring from a glass into a bowl","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,8.5201,25.5873
40345387793474003784679143415563606683.png,40345387793474003784679143415563606683,food,1,5,34,768x512,9018489340,"masterpiece, best quality, best shadow, intricate, a wine bottle with a red ribbon wrapped around it","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,19.4841,28.4388
264674159539279837348333805788214111909.png,264674159539279837348333805788214111909,illustration,1,5,35,768x512,1480882407,"masterpiece, best quality, best shadow, intricate, a cube made of porcupine","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,140.5844,26.761
138312032762886963568322185761313926748.png,138312032762886963568322185761313926748,illustration,1,5,36,768x512,5682533250,"masterpiece, best quality, best shadow, intricate, a metallic blue sphere to the left of a yellow box made of felt","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,5.0815,30.0199
99926144978865081069018677156617285761.png,99926144978865081069018677156617285761,illustration,1,5,37,768x512,6717752929,"masterpiece, best quality, best shadow, intricate, the words 'KEEP OFF THE GRASS'","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,22.3939,27.9493
275116718783612076947325676104452109020.png,275116718783612076947325676104452109020,illustration,1,5,38,768x512,4930352916,"masterpiece, best quality, best shadow, intricate, a square with an angry face","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,117.3112,21.694
328797565453977439693327826616794186900.png,328797565453977439693327826616794186900,illustration,1,5,39,768x512,3918434010,"masterpiece, best quality, best shadow, intricate, a red cube on top of a blue cube","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,-1.6394,30.9684
293576436866882696148164273268791049174.png,293576436866882696148164273268791049174,architecture,1,5,40,768x512,7490480091,"masterpiece, best quality, best shadow, intricate, a group of cats in a meeting. there is a whiteboard with ""stack more layers"" written on it.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,33.407,27.9145
24469522128488841748300246957748580740.png,24469522128488841748300246957748580740,architecture,1,5,41,768x512,2060098864,"masterpiece, best quality, best shadow, intricate, An empty fireplace with a television above it. The TV shows a lion hugging a giraffe.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,24.762,34.623
293075563460976494625505124857590184001.png,293075563460976494625505124857590184001,architecture,1,5,42,768x512,3390813036,"masterpiece, best quality, best shadow, intricate, a bunch of laptops piled on a sofa","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,30.8223,26.6669
316935640612628494160440914567516882463.png,316935640612628494160440914567516882463,architecture,1,5,43,768x512,5910226421,"masterpiece, best quality, best shadow, intricate, a ceiling fan with five brown blades","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,19.0211,35.6627
47918865147294827212769307253199473789.png,47918865147294827212769307253199473789,architecture,1,5,44,768x512,5278374185,"masterpiece, best quality, best shadow, intricate, a living room with a large Egyptian statue in the corner","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,22.7539,27.1314
68742018544658580583585471754157594238.png,68742018544658580583585471754157594238,scenery,1,5,45,768x512,3698502578,"masterpiece, best quality, best shadow, intricate, a tennis court with a basketball hoop in one corner","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,12.5604,28.0073
215079683464712603440174519414928390546.png,215079683464712603440174519414928390546,scenery,1,5,46,768x512,998785767,"masterpiece, best quality, best shadow, intricate, a close-up of the eye of the planet Jupiter","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,33.8498,30.8592
97729243977270974505510079436381982624.png,97729243977270974505510079436381982624,scenery,1,5,47,768x512,2983353700,"masterpiece, best quality, best shadow, intricate, the word 'START' written in chalk on a sidewalk","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,21.9119,30.4419
206628018727067664361843885063372574093.png,206628018727067664361843885063372574093,scenery,1,5,48,768x512,3745127138,"masterpiece, best quality, best shadow, intricate, a tidal wave approaching a coastal road","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,5.2188,23.8384
322755170406861190330623757601197010387.png,322755170406861190330623757601197010387,scenery,1,5,49,768x512,173376499,"masterpiece, best quality, best shadow, intricate, a fall landscape with a small cottage next to a lake","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,5.9094,30.6481
285529494238115139913062869375192649795.png,285529494238115139913062869375192649795,people,1,5,50,512x768,8904114895,"masterpiece, best quality, best shadow, intricate, a group of skiers are preparing to walk up a sand dune","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,11.1521,35.4902
265538082877109774629533693833365665245.png,265538082877109774629533693833365665245,people,1,5,51,512x768,5661439270,"masterpiece, best quality, best shadow, intricate, a Saint Bernard standing up with its paws in the air. A young girl is seated on the dog's shoulders.","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,12.2458,33.6877
15089074782256409925467627346290526003.png,15089074782256409925467627346290526003,people,1,5,52,512x768,3892569215,"masterpiece, best quality, best shadow, intricate, an old man with a long grey beard and green eyes","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,20.7438,28.8082
277635204243936451860346026453302741892.png,277635204243936451860346026453302741892,people,1,5,53,512x768,6527211001,"masterpiece, best quality, best shadow, intricate, a man eating a glazed donut and a woman eating a chocolate cake","extra fingers, fewer fingers, extra hands, bad hands, worst quality, bad quality, lowres, watermark, nsfw",7,DPM++,26.7166,23.2823
